,year,mmwr_week,Reporting Area,"Meningococcal disease, Other serogroups; Current week","Meningococcal disease, Other serogroups; Previous 52 weeks Max �","Meningococcal disease, Other serogroups; Cum YTD 2020 �","Meningococcal disease, Other serogroups; Cum YTD 2019 �","Meningococcal disease, Unknown serogroup; Current week","Meningococcal disease, Unknown serogroup; Previous 52 weeks Max �","Meningococcal disease, Unknown serogroup; Cum YTD 2020 �","Meningococcal disease, Unknown serogroup; Cum YTD 2019 �",column labels (in same order that data fields appears in each record below):
17,2020,2,Maine,0,1,0,0,0,0,0,0,
18,2020,2,Massachusetts,0,0,0,0,0,1,0,0,
19,2020,2,New Hampshire,0,0,0,0,0,0,0,0,
20,2020,2,Rhode Island,0,1,0,0,0,0,0,0,
21,2020,2,Vermont,0,0,0,0,0,0,0,0,
22,2020,2,Middle Atlantic,0,1,0,0,0,4,0,1,
23,2020,2,New Jersey,0,0,0,0,0,2,0,0,
24,2020,2,New York (excluding New York City),0,1,0,0,0,0,0,0,
25,2020,2,New York City,0,0,0,0,0,1,0,0,
26,2020,2,Pennsylvania,0,0,0,0,0,3,0,1,
27,2020,2,East North Central,0,1,0,0,0,2,1,0,
28,2020,2,Illinois,0,1,0,0,0,0,0,0,
29,2020,2,Indiana,0,1,0,0,0,0,0,0,
30,2020,2,Michigan,0,0,0,0,0,2,0,0,
31,2020,2,Ohio,0,0,0,0,0,1,1,0,
32,2020,2,Wisconsin,0,0,0,0,0,0,0,0,
33,2020,2,West North Central,0,1,0,0,2,2,3,0,
34,2020,2,Iowa,0,1,0,0,0,1,0,0,
35,2020,2,Kansas,0,0,0,0,0,1,0,0,
36,2020,2,Minnesota,0,0,0,0,0,1,0,0,
37,2020,2,Missouri,0,0,0,0,2,2,3,0,
38,2020,2,Nebraska,0,1,0,0,0,1,0,0,
39,2020,2,North Dakota,0,0,0,0,0,0,0,0,
40,2020,2,South Dakota,0,0,0,0,0,0,0,0,
41,2020,2,South Atlantic,0,1,0,0,0,4,2,0,
42,2020,2,Delaware,0,0,0,0,0,0,0,0,
43,2020,2,District of Columbia,0,0,0,0,0,1,0,0,
44,2020,2,Florida,0,0,0,0,0,2,1,0,
45,2020,2,Georgia,0,0,0,0,0,2,0,0,
46,2020,2,Maryland,0,1,0,0,0,0,1,0,
47,2020,2,North Carolina,0,0,0,0,0,1,0,0,
48,2020,2,South Carolina,0,0,0,0,0,1,0,0,
49,2020,2,Virginia,0,1,0,0,0,1,0,0,
50,2020,2,West Virginia,0,0,0,0,0,0,0,0,
51,2020,2,East South Central,0,1,0,0,0,2,0,0,
52,2020,2,Alabama,0,0,0,0,0,1,0,0,
53,2020,2,Kentucky,0,0,0,0,0,2,0,0,
54,2020,2,Mississippi,0,0,0,0,0,1,0,0,
55,2020,2,Tennessee,0,1,0,0,0,1,0,0,
56,2020,2,West South Central,1,1,1,0,0,2,0,0,
57,2020,2,Arkansas,0,1,0,0,0,1,0,0,
58,2020,2,Louisiana,0,0,0,0,0,1,0,0,
59,2020,2,Oklahoma,1,0,1,0,0,1,0,0,
60,2020,2,Texas,0,1,0,0,0,2,0,0,
61,2020,2,Mountain,0,1,0,0,0,2,0,0,
62,2020,2,Arizona,0,0,0,0,0,0,0,0,
63,2020,2,Colorado,0,0,0,0,0,2,0,0,
64,2020,2,Idaho,0,1,0,0,0,1,0,0,
65,2020,2,Montana,0,0,0,0,0,1,0,0,
66,2020,2,Nevada,0,0,0,0,0,0,0,0,
67,2020,2,New Mexico,0,0,0,0,0,1,0,0,
68,2020,2,Utah,0,0,0,0,0,0,0,0,
69,2020,2,Wyoming,0,0,0,0,0,0,0,0,
70,2020,2,Pacific,0,0,0,0,0,4,0,5,
71,2020,2,Alaska,0,0,0,0,0,0,0,0,
72,2020,2,California,0,0,0,0,0,3,0,3,
73,2020,2,Hawaii,0,0,0,0,0,1,0,0,
74,2020,2,Oregon,0,0,0,0,0,1,0,0,
75,2020,2,Washington,0,0,0,0,0,2,0,2,
76,2020,2,U.S. Territories,0,0,0,0,0,0,0,0,
77,2020,2,American Samoa,0,0,0,0,0,0,0,0,
78,2020,2,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2020,2,Guam,0,0,0,0,0,0,0,0,
80,2020,2,Puerto Rico,0,0,0,0,0,0,0,0,
81,2020,2,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2020,2,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2020,2,Total,1,2,1,0,2,9,6,6,
14,2020,3,"U.S. Residents, excluding U.S. Territories",1,2,2,0,2,9,9,9,
15,2020,3,New England,0,1,0,0,0,1,0,0,
16,2020,3,Connecticut,0,0,0,0,0,0,0,0,
17,2020,3,Maine,0,1,0,0,0,0,0,0,
18,2020,3,Massachusetts,0,0,0,0,0,1,0,0,
19,2020,3,New Hampshire,0,0,0,0,0,0,0,0,
20,2020,3,Rhode Island,0,1,0,0,0,0,0,0,
21,2020,3,Vermont,0,0,0,0,0,0,0,0,
22,2020,3,Middle Atlantic,0,1,0,0,0,4,0,2,
23,2020,3,New Jersey,0,0,0,0,0,2,0,0,
24,2020,3,New York (excluding New York City),0,1,0,0,0,0,0,0,
25,2020,3,New York City,0,0,0,0,0,1,0,1,
26,2020,3,Pennsylvania,0,0,0,0,0,3,0,1,
27,2020,3,East North Central,0,1,0,0,1,2,2,0,
28,2020,3,Illinois,0,1,0,0,0,0,0,0,
29,2020,3,Indiana,0,1,0,0,0,0,0,0,
30,2020,3,Michigan,0,0,0,0,0,2,0,0,
31,2020,3,Ohio,0,0,0,0,1,1,2,0,
32,2020,3,Wisconsin,0,0,0,0,0,0,0,0,
33,2020,3,West North Central,0,1,0,0,0,2,3,0,
34,2020,3,Iowa,0,1,0,0,0,1,0,0,
35,2020,3,Kansas,0,0,0,0,0,1,0,0,
36,2020,3,Minnesota,0,0,0,0,0,1,0,0,
37,2020,3,Missouri,0,0,0,0,0,2,3,0,
38,2020,3,Nebraska,0,1,0,0,0,1,0,0,
39,2020,3,North Dakota,0,0,0,0,0,0,0,0,
40,2020,3,South Dakota,0,0,0,0,0,0,0,0,
41,2020,3,South Atlantic,0,1,0,0,1,4,3,1,
42,2020,3,Delaware,0,0,0,0,0,0,0,0,
43,2020,3,District of Columbia,0,0,0,0,0,1,0,0,
44,2020,3,Florida,0,0,0,0,0,2,1,0,
45,2020,3,Georgia,0,0,0,0,0,1,0,1,
46,2020,3,Maryland,0,1,0,0,0,1,1,0,
47,2020,3,North Carolina,0,0,0,0,0,1,0,0,
48,2020,3,South Carolina,0,0,0,0,0,1,0,0,
49,2020,3,Virginia,0,1,0,0,1,1,1,0,
50,2020,3,West Virginia,0,0,0,0,0,0,0,0,
51,2020,3,East South Central,0,1,0,0,0,2,0,0,
52,2020,3,Alabama,0,0,0,0,0,1,0,0,
53,2020,3,Kentucky,0,0,0,0,0,2,0,0,
54,2020,3,Mississippi,0,0,0,0,0,1,0,0,
55,2020,3,Tennessee,0,1,0,0,0,1,0,0,
56,2020,3,West South Central,1,1,2,0,0,2,0,0,
57,2020,3,Arkansas,0,1,0,0,0,1,0,0,
58,2020,3,Louisiana,0,0,0,0,0,1,0,0,
59,2020,3,Oklahoma,1,0,2,0,0,1,0,0,
60,2020,3,Texas,0,1,0,0,0,2,0,0,
61,2020,3,Mountain,0,1,0,0,0,2,0,0,
62,2020,3,Arizona,0,0,0,0,0,0,0,0,
63,2020,3,Colorado,0,0,0,0,0,2,0,0,
64,2020,3,Idaho,0,1,0,0,0,1,0,0,
65,2020,3,Montana,0,0,0,0,0,1,0,0,
66,2020,3,Nevada,0,0,0,0,0,0,0,0,
67,2020,3,New Mexico,0,0,0,0,0,1,0,0,
68,2020,3,Utah,0,0,0,0,0,0,0,0,
69,2020,3,Wyoming,0,0,0,0,0,0,0,0,
70,2020,3,Pacific,0,0,0,0,0,3,1,6,
71,2020,3,Alaska,0,0,0,0,0,0,0,0,
72,2020,3,California,0,0,0,0,0,3,1,3,
73,2020,3,Hawaii,0,0,0,0,0,1,0,1,
74,2020,3,Oregon,0,0,0,0,0,1,0,0,
75,2020,3,Washington,0,0,0,0,0,2,0,2,
76,2020,3,U.S. Territories,0,0,0,0,0,0,0,0,
77,2020,3,American Samoa,0,0,0,0,0,0,0,0,
78,2020,3,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2020,3,Guam,0,0,0,0,0,0,0,0,
80,2020,3,Puerto Rico,0,0,0,0,0,0,0,0,
81,2020,3,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2020,3,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2020,3,Total,1,2,2,0,2,9,9,9,
14,2020,4,"U.S. Residents, excluding U.S. Territories",0,2,2,0,4,9,14,12,
15,2020,4,New England,0,1,0,0,0,1,0,0,
16,2020,4,Connecticut,0,0,0,0,0,0,0,0,
17,2020,4,Maine,0,1,0,0,0,0,0,0,
18,2020,4,Massachusetts,0,0,0,0,0,1,0,0,
19,2020,4,New Hampshire,0,0,0,0,0,0,0,0,
20,2020,4,Rhode Island,0,1,0,0,0,0,0,0,
21,2020,4,Vermont,0,0,0,0,0,0,0,0,
22,2020,4,Middle Atlantic,0,1,0,0,0,4,0,2,
23,2020,4,New Jersey,0,0,0,0,0,2,0,0,
24,2020,4,New York (excluding New York City),0,1,0,0,0,0,0,0,
25,2020,4,New York City,0,0,0,0,0,1,0,1,
26,2020,4,Pennsylvania,0,0,0,0,0,3,0,1,
27,2020,4,East North Central,0,1,0,0,1,2,3,0,
28,2020,4,Illinois,0,1,0,0,0,0,0,0,
29,2020,4,Indiana,0,1,0,0,0,0,0,0,
30,2020,4,Michigan,0,0,0,0,0,2,0,0,
31,2020,4,Ohio,0,0,0,0,1,1,3,0,
32,2020,4,Wisconsin,0,0,0,0,0,0,0,0,
33,2020,4,West North Central,0,1,0,0,0,2,3,0,
34,2020,4,Iowa,0,1,0,0,0,1,0,0,
35,2020,4,Kansas,0,0,0,0,0,1,0,0,
36,2020,4,Minnesota,0,0,0,0,0,1,0,0,
37,2020,4,Missouri,0,0,0,0,0,2,3,0,
38,2020,4,Nebraska,0,1,0,0,0,1,0,0,
39,2020,4,North Dakota,0,0,0,0,0,0,0,0,
40,2020,4,South Dakota,0,0,0,0,0,0,0,0,
41,2020,4,South Atlantic,0,1,0,0,3,4,6,1,
42,2020,4,Delaware,0,0,0,0,0,0,0,0,
43,2020,4,District of Columbia,0,0,0,0,0,1,0,0,
44,2020,4,Florida,0,0,0,0,2,2,3,0,
45,2020,4,Georgia,0,0,0,0,0,1,0,1,
46,2020,4,Maryland,0,1,0,0,1,1,2,0,
47,2020,4,North Carolina,0,0,0,0,0,1,0,0,
48,2020,4,South Carolina,0,0,0,0,0,1,0,0,
49,2020,4,Virginia,0,1,0,0,0,1,1,0,
50,2020,4,West Virginia,0,0,0,0,0,0,0,0,
51,2020,4,East South Central,0,1,0,0,0,2,0,0,
52,2020,4,Alabama,0,0,0,0,0,1,0,0,
53,2020,4,Kentucky,0,0,0,0,0,2,0,0,
54,2020,4,Mississippi,0,0,0,0,0,1,0,0,
55,2020,4,Tennessee,0,1,0,0,0,1,0,0,
56,2020,4,West South Central,0,1,2,0,0,2,0,0,
57,2020,4,Arkansas,0,1,0,0,0,1,0,0,
58,2020,4,Louisiana,0,0,0,0,0,1,0,0,
59,2020,4,Oklahoma,0,1,2,0,0,1,0,0,
60,2020,4,Texas,0,1,0,0,0,2,0,0,
61,2020,4,Mountain,0,1,0,0,0,2,0,0,
62,2020,4,Arizona,0,0,0,0,0,0,0,0,
63,2020,4,Colorado,0,0,0,0,0,2,0,0,
64,2020,4,Idaho,0,1,0,0,0,1,0,0,
65,2020,4,Montana,0,0,0,0,0,1,0,0,
66,2020,4,Nevada,0,0,0,0,0,0,0,0,
67,2020,4,New Mexico,0,0,0,0,0,1,0,0,
68,2020,4,Utah,0,0,0,0,0,0,0,0,
69,2020,4,Wyoming,0,0,0,0,0,0,0,0,
70,2020,4,Pacific,0,0,0,0,0,3,2,9,
71,2020,4,Alaska,0,0,0,0,0,0,0,0,
72,2020,4,California,0,0,0,0,0,3,2,5,
73,2020,4,Hawaii,0,0,0,0,0,1,0,1,
74,2020,4,Oregon,0,0,0,0,0,1,0,0,
75,2020,4,Washington,0,0,0,0,0,2,0,3,
76,2020,4,U.S. Territories,0,0,0,0,0,0,0,0,
77,2020,4,American Samoa,0,0,0,0,0,0,0,0,
78,2020,4,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2020,4,Guam,0,0,0,0,0,0,0,0,
80,2020,4,Puerto Rico,0,0,0,0,0,0,0,0,
81,2020,4,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2020,4,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2020,4,Total,0,2,2,0,4,9,14,12,
14,2020,5,"U.S. Residents, excluding U.S. Territories",0,2,2,1,1,9,19,13,
15,2020,5,New England,0,1,0,0,0,1,1,0,
16,2020,5,Connecticut,0,0,0,0,0,0,0,0,
17,2020,5,Maine,0,1,0,0,0,0,0,0,
18,2020,5,Massachusetts,0,0,0,0,0,1,1,0,
19,2020,5,New Hampshire,0,0,0,0,0,0,0,0,
20,2020,5,Rhode Island,0,1,0,0,0,0,0,0,
21,2020,5,Vermont,0,0,0,0,0,0,0,0,
22,2020,5,Middle Atlantic,0,1,0,0,0,4,1,2,
23,2020,5,New Jersey,0,0,0,0,0,2,0,0,
24,2020,5,New York (excluding New York City),0,1,0,0,0,0,0,0,
25,2020,5,New York City,0,0,0,0,0,1,0,1,
26,2020,5,Pennsylvania,0,0,0,0,0,3,1,1,
27,2020,5,East North Central,0,1,0,0,0,2,3,0,
28,2020,5,Illinois,0,1,0,0,0,0,0,0,
29,2020,5,Indiana,0,1,0,0,0,0,0,0,
30,2020,5,Michigan,0,0,0,0,0,2,0,0,
31,2020,5,Ohio,0,0,0,0,0,1,3,0,
32,2020,5,Wisconsin,0,0,0,0,0,0,0,0,
33,2020,5,West North Central,0,1,0,0,0,2,3,0,
34,2020,5,Iowa,0,1,0,0,0,1,0,0,
35,2020,5,Kansas,0,0,0,0,0,1,0,0,
36,2020,5,Minnesota,0,0,0,0,0,1,0,0,
37,2020,5,Missouri,0,0,0,0,0,2,3,0,
38,2020,5,Nebraska,0,1,0,0,0,1,0,0,
39,2020,5,North Dakota,0,0,0,0,0,0,0,0,
40,2020,5,South Dakota,0,0,0,0,0,0,0,0,
41,2020,5,South Atlantic,0,1,0,0,1,4,6,1,
42,2020,5,Delaware,0,0,0,0,0,0,0,0,
43,2020,5,District of Columbia,0,0,0,0,0,1,0,0,
44,2020,5,Florida,0,0,0,0,1,2,4,0,
45,2020,5,Georgia,0,0,0,0,0,1,0,1,
46,2020,5,Maryland,0,1,0,0,0,0,1,0,
47,2020,5,North Carolina,0,0,0,0,0,1,0,0,
48,2020,5,South Carolina,0,0,0,0,0,1,0,0,
49,2020,5,Virginia,0,1,0,0,0,1,1,0,
50,2020,5,West Virginia,0,0,0,0,0,0,0,0,
51,2020,5,East South Central,0,1,0,0,0,2,0,0,
52,2020,5,Alabama,0,0,0,0,0,1,0,0,
53,2020,5,Kentucky,0,0,0,0,0,2,0,0,
54,2020,5,Mississippi,0,0,0,0,0,1,0,0,
55,2020,5,Tennessee,0,1,0,0,0,1,0,0,
56,2020,5,West South Central,0,1,2,1,0,2,1,0,
57,2020,5,Arkansas,0,1,0,0,0,1,0,0,
58,2020,5,Louisiana,0,0,0,0,0,1,0,0,
59,2020,5,Oklahoma,0,1,2,0,0,1,0,0,
60,2020,5,Texas,0,1,0,1,0,2,1,0,
61,2020,5,Mountain,0,1,0,0,0,2,0,0,
62,2020,5,Arizona,0,0,0,0,0,0,0,0,
63,2020,5,Colorado,0,0,0,0,0,2,0,0,
64,2020,5,Idaho,0,1,0,0,0,1,0,0,
65,2020,5,Montana,0,0,0,0,0,1,0,0,
66,2020,5,Nevada,0,0,0,0,0,0,0,0,
67,2020,5,New Mexico,0,0,0,0,0,1,0,0,
68,2020,5,Utah,0,0,0,0,0,0,0,0,
69,2020,5,Wyoming,0,0,0,0,0,0,0,0,
70,2020,5,Pacific,0,0,0,0,0,3,4,10,
71,2020,5,Alaska,0,0,0,0,0,0,0,0,
72,2020,5,California,0,0,0,0,0,3,4,6,
73,2020,5,Hawaii,0,0,0,0,0,0,0,1,
74,2020,5,Oregon,0,0,0,0,0,1,0,0,
75,2020,5,Washington,0,0,0,0,0,2,0,3,
76,2020,5,U.S. Territories,0,0,0,0,0,0,0,0,
77,2020,5,American Samoa,0,0,0,0,0,0,0,0,
78,2020,5,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2020,5,Guam,0,0,0,0,0,0,0,0,
80,2020,5,Puerto Rico,0,0,0,0,0,0,0,0,
81,2020,5,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2020,5,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2020,5,Total,0,2,2,1,1,9,19,13,
14,2020,6,"U.S. Residents, excluding U.S. Territories",0,2,2,3,1,9,23,17,
15,2020,6,New England,0,1,0,0,0,1,1,0,
16,2020,6,Connecticut,0,0,0,0,0,0,0,0,
17,2020,6,Maine,0,1,0,0,0,0,0,0,
18,2020,6,Massachusetts,0,0,0,0,0,1,1,0,
19,2020,6,New Hampshire,0,0,0,0,0,0,0,0,
20,2020,6,Rhode Island,0,1,0,0,0,0,0,0,
21,2020,6,Vermont,0,0,0,0,0,0,0,0,
22,2020,6,Middle Atlantic,0,1,0,0,0,4,1,4,
23,2020,6,New Jersey,0,0,0,0,0,2,0,2,
24,2020,6,New York (excluding New York City),0,1,0,0,0,0,0,0,
25,2020,6,New York City,0,0,0,0,0,1,0,1,
26,2020,6,Pennsylvania,0,0,0,0,0,3,1,1,
27,2020,6,East North Central,0,1,0,1,0,2,3,0,
28,2020,6,Illinois,0,1,0,1,0,0,0,0,
29,2020,6,Indiana,0,1,0,0,0,0,0,0,
30,2020,6,Michigan,0,0,0,0,0,2,0,0,
31,2020,6,Ohio,0,0,0,0,0,1,3,0,
32,2020,6,Wisconsin,0,0,0,0,0,0,0,0,
33,2020,6,West North Central,0,1,0,1,0,2,3,0,
34,2020,6,Iowa,0,1,0,1,0,1,0,0,
35,2020,6,Kansas,0,0,0,0,0,1,0,0,
36,2020,6,Minnesota,0,0,0,0,0,1,0,0,
37,2020,6,Missouri,0,0,0,0,0,2,3,0,
38,2020,6,Nebraska,0,1,0,0,0,0,0,0,
39,2020,6,North Dakota,0,0,0,0,0,0,0,0,
40,2020,6,South Dakota,0,0,0,0,0,0,0,0,
41,2020,6,South Atlantic,0,1,0,0,0,4,7,1,
42,2020,6,Delaware,0,0,0,0,0,0,0,0,
43,2020,6,District of Columbia,0,0,0,0,0,1,0,0,
44,2020,6,Florida,0,0,0,0,0,2,4,0,
45,2020,6,Georgia,0,0,0,0,0,1,0,1,
46,2020,6,Maryland,0,1,0,0,0,1,1,0,
47,2020,6,North Carolina,0,0,0,0,0,1,0,0,
48,2020,6,South Carolina,0,0,0,0,0,1,0,0,
49,2020,6,Virginia,0,1,0,0,0,1,2,0,
50,2020,6,West Virginia,0,0,0,0,0,0,0,0,
51,2020,6,East South Central,0,1,0,0,0,2,0,0,
52,2020,6,Alabama,0,0,0,0,0,1,0,0,
53,2020,6,Kentucky,0,0,0,0,0,2,0,0,
54,2020,6,Mississippi,0,0,0,0,0,1,0,0,
55,2020,6,Tennessee,0,1,0,0,0,0,0,0,
56,2020,6,West South Central,0,1,2,1,0,2,1,1,
57,2020,6,Arkansas,0,1,0,0,0,1,0,0,
58,2020,6,Louisiana,0,0,0,0,0,1,0,0,
59,2020,6,Oklahoma,0,1,2,0,0,1,0,0,
60,2020,6,Texas,0,1,0,1,0,2,1,1,
61,2020,6,Mountain,0,1,0,0,1,2,2,0,
62,2020,6,Arizona,0,0,0,0,1,0,1,0,
63,2020,6,Colorado,0,0,0,0,0,2,0,0,
64,2020,6,Idaho,0,1,0,0,0,1,0,0,
65,2020,6,Montana,0,0,0,0,0,1,0,0,
66,2020,6,Nevada,0,0,0,0,0,0,0,0,
67,2020,6,New Mexico,0,0,0,0,0,1,0,0,
68,2020,6,Utah,0,0,0,0,0,0,1,0,
69,2020,6,Wyoming,0,0,0,0,0,0,0,0,
70,2020,6,Pacific,0,0,0,0,0,3,5,11,
71,2020,6,Alaska,0,0,0,0,0,0,0,0,
72,2020,6,California,0,0,0,0,0,3,4,7,
73,2020,6,Hawaii,0,0,0,0,0,0,0,1,
74,2020,6,Oregon,0,0,0,0,0,1,0,0,
75,2020,6,Washington,0,0,0,0,0,2,1,3,
76,2020,6,U.S. Territories,0,0,0,0,0,0,0,0,
77,2020,6,American Samoa,0,0,0,0,0,0,0,0,
78,2020,6,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2020,6,Guam,0,0,0,0,0,0,0,0,
80,2020,6,Puerto Rico,0,0,0,0,0,0,0,0,
81,2020,6,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2020,6,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2020,6,Total,0,2,2,3,1,9,23,17,
14,2020,7,"U.S. Residents, excluding U.S. Territories",0,2,4,3,1,9,22,26,
15,2020,7,New England,0,1,0,0,0,1,1,0,
16,2020,7,Connecticut,0,0,0,0,0,0,0,0,
17,2020,7,Maine,0,1,0,0,0,0,0,0,
18,2020,7,Massachusetts,0,0,0,0,0,1,1,0,
19,2020,7,New Hampshire,0,0,0,0,0,0,0,0,
20,2020,7,Rhode Island,0,1,0,0,0,0,0,0,
21,2020,7,Vermont,0,0,0,0,0,0,0,0,
22,2020,7,Middle Atlantic,0,1,0,0,0,4,2,4,
23,2020,7,New Jersey,0,0,0,0,0,2,0,2,
24,2020,7,New York (excluding New York City),0,1,0,0,0,0,0,0,
25,2020,7,New York City,0,0,0,0,0,1,0,1,
26,2020,7,Pennsylvania,0,0,0,0,0,3,2,1,
27,2020,7,East North Central,0,1,2,1,0,2,0,0,
28,2020,7,Illinois,0,1,1,1,0,0,0,0,
29,2020,7,Indiana,0,1,0,0,0,0,0,0,
30,2020,7,Michigan,0,0,0,0,0,2,0,0,
31,2020,7,Ohio,0,1,1,0,0,1,0,0,
32,2020,7,Wisconsin,0,0,0,0,0,0,0,0,
33,2020,7,West North Central,0,1,0,1,0,2,3,2,
34,2020,7,Iowa,0,1,0,1,0,1,0,0,
35,2020,7,Kansas,0,0,0,0,0,1,0,1,
36,2020,7,Minnesota,0,0,0,0,0,1,0,0,
37,2020,7,Missouri,0,0,0,0,0,2,3,1,
38,2020,7,Nebraska,0,1,0,0,0,0,0,0,
39,2020,7,North Dakota,0,0,0,0,0,0,0,0,
40,2020,7,South Dakota,0,0,0,0,0,0,0,0,
41,2020,7,South Atlantic,0,1,0,0,1,4,8,5,
